id,date,Minneapolis
10692,12/20/13,68
10693,12/21/13,68
10694,12/21/13,68
10695,12/21/13,68
10696,12/21/13,68
10697,12/21/13,68
10698,12/21/13,68
10699,12/21/13,75
10700,12/21/13,68
10701,12/21/13,68
10702,12/21/13,68
10703,12/21/13,68
10704,12/21/13,68
10705,12/21/13,68
10706,12/21/13,68
10707,12/21/13,68
10708,12/21/13,84
10709,12/21/13,68
10710,12/21/13,68
10711,12/21/13,68
10712,12/21/13,68
10713,12/21/13,68
10714,12/21/13,68
10715,12/21/13,68
10716,12/21/13,85
10717,12/22/13,76
10718,12/22/13,68
10719,12/22/13,68
10720,12/22/13,68
10721,12/22/13,68
10722,12/22/13,68
10723,12/22/13,68
10724,12/22/13,68
10725,12/22/13,68
10726,12/22/13,85
10727,12/22/13,87
10728,12/22/13,77
10729,12/22/13,68
10730,12/22/13,68
10731,12/22/13,68
10732,12/22/13,68
10733,12/22/13,68
10734,12/22/13,78
10735,12/22/13,73
10736,12/22/13,68
10737,12/22/13,68
10738,12/22/13,68
10739,12/22/13,68
10740,12/22/13,85
10741,12/23/13,76
10742,12/23/13,68
10743,12/23/13,68
10744,12/23/13,68
10745,12/23/13,68
10746,12/23/13,84
10747,12/23/13,68
10748,12/23/13,68
10749,12/23/13,68
10750,12/23/13,83
10751,12/23/13,68
10752,12/23/13,68
10753,12/23/13,86
10754,12/23/13,70
10755,12/23/13,68
10756,12/23/13,68
10757,12/23/13,68
10758,12/23/13,75
10759,12/23/13,47
10760,12/23/13,76
10761,12/23/13,68
10762,12/23/13,68
10763,12/23/13,85
10764,12/23/13,68
10765,12/24/13,68
10766,12/24/13,68
10767,12/24/13,86
10768,12/24/13,70
10769,12/24/13,70
10770,12/24/13,76
10771,12/24/13,83
10772,12/24/13,76
10773,12/24/13,76
10774,12/24/13,76
10775,12/24/13,76
10776,12/24/13,76
10777,12/24/13,83
10778,12/24/13,64
10779,12/24/13,75
10780,12/24/13,69
10781,12/24/13,66
10782,12/24/13,68
10783,12/24/13,68
10784,12/24/13,49
10785,12/24/13,57
10786,12/24/13,68
10787,12/24/13,68
10788,12/24/13,78
10789,12/25/13,82
10790,12/25/13,86
10791,12/25/13,68
10792,12/25/13,78
10793,12/25/13,70
10794,12/25/13,86
10795,12/25/13,68
10796,12/25/13,68
10797,12/25/13,68
10798,12/25/13,68
10799,12/25/13,68
10800,12/25/13,68
10801,12/25/13,90
10802,12/25/13,68
10803,12/25/13,75
10804,12/25/13,68
10805,12/25/13,68
10806,12/25/13,75
10807,12/25/13,68
10808,12/25/13,85
10809,12/25/13,68
10810,12/25/13,68
10811,12/25/13,68
10812,12/25/13,68
10813,12/26/13,68
10814,12/26/13,68
10815,12/26/13,78
10816,12/26/13,71
10817,12/26/13,65
10818,12/26/13,68
10819,12/26/13,82
10820,12/26/13,68
10821,12/26/13,68
10822,12/26/13,68
10823,12/26/13,68
10824,12/26/13,68
10825,12/26/13,68
10826,12/26/13,92
10827,12/26/13,91
10828,12/26/13,68
10829,12/26/13,88
10830,12/26/13,85
10831,12/26/13,68
10832,12/26/13,68
10833,12/26/13,86
10834,12/26/13,71
10835,12/26/13,85
10836,12/26/13,82
10837,12/27/13,68
10838,12/27/13,68
10839,12/27/13,68
10840,12/27/13,88
10841,12/27/13,68
10842,12/27/13,92
10843,12/27/13,90
10844,12/27/13,68
10845,12/27/13,68
10846,12/27/13,91
10847,12/27/13,94
10848,12/27/13,95
10849,12/27/13,68
10850,12/27/13,68
10851,12/27/13,68
10852,12/27/13,68
10853,12/27/13,68
10854,12/27/13,68
10855,12/27/13,85
10856,12/27/13,68
10857,12/27/13,72
10858,12/27/13,68
10859,12/27/13,68
10860,12/27/13,75
10861,12/28/13,71
10862,12/28/13,68
10863,12/28/13,89
10864,12/28/13,90
10865,12/28/13,91
10866,12/28/13,77
10867,12/28/13,95
10868,12/28/13,68
10869,12/28/13,92
10870,12/28/13,68
10871,12/28/13,68
10872,12/28/13,68
10873,12/28/13,93
10874,12/28/13,84
10875,12/28/13,100
10876,12/28/13,68
10877,12/28/13,93
10878,12/28/13,92
10879,12/28/13,68
10880,12/28/13,68
10881,12/28/13,65
10882,12/28/13,67
10883,12/28/13,70
10884,12/28/13,75
10885,12/29/13,71
10886,12/29/13,68
10887,12/29/13,68
10888,12/29/13,68
10889,12/29/13,86
10890,12/29/13,88
10891,12/29/13,84
10892,12/29/13,82
10893,12/29/13,68
10894,12/29/13,68
10895,12/29/13,79
10896,12/29/13,77
10897,12/29/13,68
10898,12/29/13,57
10899,12/29/13,68
10900,12/29/13,64
10901,12/29/13,63
10902,12/29/13,56
10903,12/29/13,49
10904,12/29/13,68
10905,12/29/13,44
10906,12/29/13,59
10907,12/29/13,53
10908,12/29/13,52
10909,12/30/13,57
10910,12/30/13,63
10911,12/30/13,57
10912,12/30/13,69
10913,12/30/13,69
10914,12/30/13,76
10915,12/30/13,76
10916,12/30/13,76
10917,12/30/13,76
10918,12/30/13,76
10919,12/30/13,76
10920,12/30/13,76
10921,12/30/13,76
10922,12/30/13,76
10923,12/30/13,76
10924,12/30/13,76
10925,12/30/13,70
10926,12/30/13,77
10927,12/30/13,70
10928,12/30/13,70
10929,12/30/13,77
10930,12/30/13,77
10931,12/30/13,70
10932,12/30/13,84
10933,12/31/13,88
10934,12/31/13,68
10935,12/31/13,68
10936,12/31/13,68
10937,12/31/13,84
10938,12/31/13,77
10939,12/31/13,73
10940,12/31/13,91
10941,12/31/13,83
10942,12/31/13,83
10943,12/31/13,76
10944,12/31/13,83
10945,12/31/13,83
10946,12/31/13,76
10947,12/31/13,83
10948,12/31/13,83
10949,12/31/13,83
10950,12/31/13,76
10951,12/31/13,72
10952,12/31/13,68
10953,12/31/13,68
10954,12/31/13,72
10955,12/31/13,63
10956,12/31/13,63
10957,1/1/14,64
10958,1/1/14,69
10959,1/1/14,83
10960,1/1/14,76
10961,1/1/14,76
10962,1/1/14,69
10963,1/1/14,63
10964,1/1/14,63
10965,1/1/14,63
10966,1/1/14,69
10967,1/1/14,63
10968,1/1/14,69
10969,1/1/14,69
10970,1/1/14,63
10971,1/1/14,70
10972,1/1/14,63
10973,1/1/14,66
10974,1/1/14,70
10975,1/1/14,68
10976,1/1/14,68
10977,1/1/14,68
10978,1/1/14,68
10979,1/1/14,68
10980,1/1/14,68
10981,1/2/14,68
10982,1/2/14,68
10983,1/2/14,71
10984,1/2/14,69
10985,1/2/14,68
10986,1/2/14,68
10987,1/2/14,64
10988,1/2/14,64
10989,1/2/14,64
10990,1/2/14,64
10991,1/2/14,63
10992,1/2/14,69
10993,1/2/14,76
10994,1/2/14,75
10995,1/2/14,69
10996,1/2/14,63
10997,1/2/14,44
10998,1/2/14,63
10999,1/2/14,68
11000,1/2/14,68
11001,1/2/14,68
11002,1/2/14,68
11003,1/2/14,68
11004,1/2/14,53
11005,1/3/14,48
11006,1/3/14,69
11007,1/3/14,76
11008,1/3/14,76
11009,1/3/14,76
11010,1/3/14,76
11011,1/3/14,72
11012,1/3/14,68
11013,1/3/14,76
11014,1/3/14,76
11015,1/3/14,69
11016,1/3/14,70
11017,1/3/14,69
11018,1/3/14,68
11019,1/3/14,68
11020,1/3/14,68
11021,1/3/14,68
11022,1/3/14,68
11023,1/3/14,84
11024,1/3/14,68
11025,1/3/14,70
11026,1/3/14,68
11027,1/3/14,68
11028,1/3/14,90
11029,1/4/14,68
11030,1/4/14,80
11031,1/4/14,73
11032,1/4/14,68
11033,1/4/14,68
11034,1/4/14,74
11035,1/4/14,68
11036,1/4/14,68
11037,1/4/14,68
11038,1/4/14,68
11039,1/4/14,68
11040,1/4/14,68
11041,1/4/14,85
11042,1/4/14,68
11043,1/4/14,75
11044,1/4/14,68
11045,1/4/14,68
11046,1/4/14,68
11047,1/4/14,68
11048,1/4/14,68
11049,1/4/14,68
11050,1/4/14,68
11051,1/4/14,68
11052,1/4/14,68
11053,1/5/14,68
11054,1/5/14,68
11055,1/5/14,45
11056,1/5/14,68
11057,1/5/14,71
11058,1/5/14,68
11059,1/5/14,64
11060,1/5/14,76
11061,1/5/14,69
11062,1/5/14,69
11063,1/5/14,69
11064,1/5/14,69
11065,1/5/14,69
11066,1/5/14,75
11067,1/5/14,76
11068,1/5/14,69
11069,1/5/14,63
11070,1/5/14,63
11071,1/5/14,58
11072,1/5/14,58
11073,1/5/14,58
11074,1/5/14,58
11075,1/5/14,63
11076,1/5/14,63
11077,1/6/14,63
11078,1/6/14,68
11079,1/6/14,68
11080,1/6/14,68
11081,1/6/14,68
11082,1/6/14,68
11083,1/6/14,68
11084,1/6/14,68
11085,1/6/14,68
11086,1/6/14,68
11087,1/6/14,68
11088,1/6/14,68
11089,1/6/14,68
11090,1/6/14,68
11091,1/6/14,68
11092,1/6/14,68
11093,1/6/14,68
11094,1/6/14,56
11095,1/6/14,56
11096,1/6/14,57
11097,1/6/14,57
11098,1/6/14,57
11099,1/6/14,62
11100,1/6/14,62
11101,1/7/14,62
11102,1/7/14,68
11103,1/7/14,60
11104,1/7/14,68
11105,1/7/14,68
11106,1/7/14,68
11107,1/7/14,75
11108,1/7/14,75
11109,1/7/14,83
11110,1/7/14,83
11111,1/7/14,75
11112,1/7/14,76
11113,1/7/14,69
11114,1/7/14,69
11115,1/7/14,76
11116,1/7/14,69
11117,1/7/14,64
11118,1/7/14,66
11119,1/7/14,68
11120,1/7/14,38
11121,1/7/14,68
11122,1/7/14,68
11123,1/7/14,38
11124,1/7/14,64
11125,1/8/14,57
11126,1/8/14,76
11127,1/8/14,76
11128,1/8/14,77
11129,1/8/14,77
11130,1/8/14,77
11131,1/8/14,83
11132,1/8/14,76
11133,1/8/14,91
11134,1/8/14,83
11135,1/8/14,83
11136,1/8/14,76
11137,1/8/14,83
11138,1/8/14,75
11139,1/8/14,75
11140,1/8/14,69
11141,1/8/14,76
11142,1/8/14,70
11143,1/8/14,59
11144,1/8/14,59
11145,1/8/14,59
11146,1/8/14,68
11147,1/8/14,68
11148,1/8/14,64
11149,1/9/14,76
11150,1/9/14,83
11151,1/9/14,83
11152,1/9/14,76
11153,1/9/14,83
11154,1/9/14,75
11155,1/9/14,83
11156,1/9/14,76
11157,1/9/14,72
11158,1/9/14,68
11159,1/9/14,81
11160,1/9/14,68
11161,1/9/14,68
11162,1/9/14,68
11163,1/9/14,68
11164,1/9/14,68
11165,1/9/14,68
11166,1/9/14,68
11167,1/9/14,68
11168,1/9/14,68
11169,1/9/14,73
11170,1/9/14,77
11171,1/9/14,73
11172,1/9/14,73
11173,1/10/14,70
11174,1/10/14,68
11175,1/10/14,68
11176,1/10/14,86
11177,1/10/14,88
11178,1/10/14,81
11179,1/10/14,90
11180,1/10/14,68
11181,1/10/14,68
11182,1/10/14,92
11183,1/10/14,79
11184,1/10/14,68
11185,1/10/14,68
11186,1/10/14,68
11187,1/10/14,68
11188,1/10/14,94
11189,1/10/14,68
11190,1/10/14,84
11191,1/10/14,68
11192,1/10/14,68
11193,1/10/14,93
11194,1/10/14,68
11195,1/10/14,92
11196,1/10/14,100
11197,1/11/14,84
11198,1/11/14,68
11199,1/11/14,100
11200,1/11/14,100
11201,1/11/14,84
11202,1/11/14,68
11203,1/11/14,68
11204,1/11/14,68
11205,1/11/14,96
11206,1/11/14,89
11207,1/11/14,68
11208,1/11/14,68
11209,1/11/14,86
11210,1/11/14,91
11211,1/11/14,91
11212,1/11/14,68
11213,1/11/14,93
11214,1/11/14,79
11215,1/11/14,68
11216,1/11/14,88
11217,1/11/14,68
11218,1/11/14,85
11219,1/11/14,68
11220,1/11/14,86
11221,1/12/14,77
11222,1/12/14,68
11223,1/12/14,68
11224,1/12/14,92
11225,1/12/14,93
11226,1/12/14,93
11227,1/12/14,68
11228,1/12/14,92
11229,1/12/14,68
11230,1/12/14,68
11231,1/12/14,92
11232,1/12/14,68
11233,1/12/14,68
11234,1/12/14,89
11235,1/12/14,68
11236,1/12/14,68
11237,1/12/14,68
11238,1/12/14,68
11239,1/12/14,68
11240,1/12/14,68
11241,1/12/14,68
11242,1/12/14,71
11243,1/12/14,68
11244,1/12/14,71
11245,1/13/14,79
11246,1/13/14,87
11247,1/13/14,90
11248,1/13/14,68
11249,1/13/14,68
11250,1/13/14,80
11251,1/13/14,74
11252,1/13/14,75
11253,1/13/14,85
11254,1/13/14,80
11255,1/13/14,68
11256,1/13/14,68
11257,1/13/14,85
11258,1/13/14,68
11259,1/13/14,68
11260,1/13/14,75
11261,1/13/14,68
11262,1/13/14,68
11263,1/13/14,68
11264,1/13/14,68
11265,1/13/14,68
11266,1/13/14,68
11267,1/13/14,79
11268,1/13/14,80
11269,1/14/14,74
11270,1/14/14,68
11271,1/14/14,68
11272,1/14/14,68
11273,1/14/14,90
11274,1/14/14,68
11275,1/14/14,100
11276,1/14/14,100
11277,1/14/14,92
11278,1/14/14,100
11279,1/14/14,100
11280,1/14/14,85
11281,1/14/14,85
11282,1/14/14,92
11283,1/14/14,92
11284,1/14/14,79
11285,1/14/14,79
11286,1/14/14,92
11287,1/14/14,67
11288,1/14/14,67
11289,1/14/14,67
11290,1/14/14,67
11291,1/14/14,61
11292,1/14/14,66
11293,1/15/14,78
11294,1/15/14,72
11295,1/15/14,72
11296,1/15/14,85
11297,1/15/14,74
11298,1/15/14,68
11299,1/15/14,68
11300,1/15/14,71
11301,1/15/14,81
11302,1/15/14,68
11303,1/15/14,68
11304,1/15/14,68
11305,1/15/14,68
11306,1/15/14,68
11307,1/15/14,68
11308,1/15/14,68
11309,1/15/14,80
11310,1/15/14,78
11311,1/15/14,68
11312,1/15/14,73
11313,1/15/14,72
11314,1/15/14,70
11315,1/15/14,68
11316,1/15/14,76
11317,1/16/14,78
11318,1/16/14,74
11319,1/16/14,68
11320,1/16/14,68
11321,1/16/14,85
11322,1/16/14,68
11323,1/16/14,88
11324,1/16/14,92
11325,1/16/14,68
11326,1/16/14,86
11327,1/16/14,94
11328,1/16/14,68
11329,1/16/14,94
11330,1/16/14,68
11331,1/16/14,68
11332,1/16/14,68
11333,1/16/14,58
11334,1/16/14,53
11335,1/16/14,68
11336,1/16/14,68
11337,1/16/14,68
11338,1/16/14,66
11339,1/16/14,68
11340,1/16/14,68
11341,1/17/14,68
11342,1/17/14,68
11343,1/17/14,68
11344,1/17/14,68
11345,1/17/14,68
11346,1/17/14,68
11347,1/17/14,68
11348,1/17/14,68
11349,1/17/14,68
11350,1/17/14,68
11351,1/17/14,70
11352,1/17/14,68
11353,1/17/14,68
11354,1/17/14,70
11355,1/17/14,70
11356,1/17/14,69
11357,1/17/14,68
11358,1/17/14,68
11359,1/17/14,68
11360,1/17/14,65
11361,1/17/14,68
11362,1/17/14,68
11363,1/17/14,68
11364,1/17/14,60
11365,1/18/14,60
11366,1/18/14,68
11367,1/18/14,68
11368,1/18/14,68
11369,1/18/14,68
11370,1/18/14,68
11371,1/18/14,68
11372,1/18/14,68
11373,1/18/14,68
11374,1/18/14,68
11375,1/18/14,68
11376,1/18/14,68
11377,1/18/14,68
11378,1/18/14,68
11379,1/18/14,68
11380,1/18/14,68
11381,1/18/14,68
11382,1/18/14,68
11383,1/18/14,68
11384,1/18/14,68
11385,1/18/14,68
11386,1/18/14,68
11387,1/18/14,68
11388,1/18/14,68
11389,1/19/14,68
11390,1/19/14,68
11391,1/19/14,68
11392,1/19/14,68
11393,1/19/14,68
11394,1/19/14,68
11395,1/19/14,68
11396,1/19/14,68
11397,1/19/14,68
11398,1/19/14,68
11399,1/19/14,90
11400,1/19/14,68
11401,1/19/14,86
11402,1/19/14,68
11403,1/19/14,76
11404,1/19/14,90
11405,1/19/14,68
11406,1/19/14,68
11407,1/19/14,80
11408,1/19/14,68
11409,1/19/14,68
11410,1/19/14,68
11411,1/19/14,68
11412,1/19/14,68
11413,1/20/14,80
11414,1/20/14,68
11415,1/20/14,68
11416,1/20/14,68
11417,1/20/14,68
11418,1/20/14,68
11419,1/20/14,68
11420,1/20/14,68
11421,1/20/14,68
11422,1/20/14,85
11423,1/20/14,68
11424,1/20/14,68
11425,1/20/14,68
11426,1/20/14,68
11427,1/20/14,73
11428,1/20/14,72
11429,1/20/14,75
11430,1/20/14,68
11431,1/20/14,57
11432,1/20/14,68
11433,1/20/14,68
11434,1/20/14,68
11435,1/20/14,68
11436,1/20/14,57
11437,1/21/14,62
11438,1/21/14,68
11439,1/21/14,68
11440,1/21/14,43
11441,1/21/14,49
11442,1/21/14,49
11443,1/21/14,58
11444,1/21/14,53
11445,1/21/14,57
11446,1/21/14,63
11447,1/21/14,69
11448,1/21/14,75
11449,1/21/14,69
11450,1/21/14,75
11451,1/21/14,75
11452,1/21/14,75
11453,1/21/14,62
11454,1/21/14,58
11455,1/21/14,63
11456,1/21/14,68
11457,1/21/14,65
11458,1/21/14,67
11459,1/21/14,71
11460,1/21/14,68
11461,1/22/14,68
11462,1/22/14,68
11463,1/22/14,68
11464,1/22/14,56
11465,1/22/14,77
11466,1/22/14,68
11467,1/22/14,73
11468,1/22/14,68
11469,1/22/14,68
11470,1/22/14,83
11471,1/22/14,68
11472,1/22/14,68
11473,1/22/14,68
11474,1/22/14,68
11475,1/22/14,68
11476,1/22/14,68
11477,1/22/14,68
11478,1/22/14,68
11479,1/22/14,51
11480,1/22/14,60
11481,1/22/14,59
11482,1/22/14,41
11483,1/22/14,54
11484,1/22/14,54
11485,1/23/14,64
11486,1/23/14,58
11487,1/23/14,58
11488,1/23/14,53
11489,1/23/14,63
11490,1/23/14,69
11491,1/23/14,69
11492,1/23/14,63
11493,1/23/14,69
11494,1/23/14,69
11495,1/23/14,75
11496,1/23/14,75
11497,1/23/14,71
11498,1/23/14,68
11499,1/23/14,68
11500,1/23/14,68
11501,1/23/14,69
11502,1/23/14,63
11503,1/23/14,57
11504,1/23/14,57
11505,1/23/14,58
11506,1/23/14,63
11507,1/23/14,63
11508,1/23/14,63
11509,1/24/14,69
11510,1/24/14,76
11511,1/24/14,76
11512,1/24/14,77
11513,1/24/14,72
11514,1/24/14,68
11515,1/24/14,68
11516,1/24/14,68
11517,1/24/14,60
11518,1/24/14,58
11519,1/24/14,65
11520,1/24/14,70
11521,1/24/14,68
11522,1/24/14,68
11523,1/24/14,72
11524,1/24/14,68
11525,1/24/14,68
11526,1/24/14,57
11527,1/24/14,68
11528,1/24/14,68
11529,1/24/14,68
11530,1/24/14,82
11531,1/24/14,68
11532,1/24/14,91
11533,1/25/14,68
11534,1/25/14,95
11535,1/25/14,93
11536,1/25/14,68
11537,1/25/14,78
11538,1/25/14,63
11539,1/25/14,68
11540,1/25/14,42
11541,1/25/14,68
11542,1/25/14,47
11543,1/25/14,68
11544,1/25/14,68
11545,1/25/14,68
11546,1/25/14,58
11547,1/25/14,68
11548,1/25/14,68
11549,1/25/14,68
11550,1/25/14,59
11551,1/25/14,50
11552,1/25/14,68
11553,1/25/14,47
11554,1/25/14,54
11555,1/25/14,40
11556,1/25/14,68
11557,1/26/14,68
11558,1/26/14,68
11559,1/26/14,59
11560,1/26/14,68
11561,1/26/14,77
11562,1/26/14,85
11563,1/26/14,68
11564,1/26/14,68
11565,1/26/14,68
11566,1/26/14,68
11567,1/26/14,68
11568,1/26/14,68
11569,1/26/14,68
11570,1/26/14,68
11571,1/26/14,72
11572,1/26/14,85
11573,1/26/14,85
11574,1/26/14,72
11575,1/26/14,61
11576,1/26/14,56
11577,1/26/14,61
11578,1/26/14,60
11579,1/26/14,65
11580,1/26/14,59
11581,1/27/14,64
11582,1/27/14,64
11583,1/27/14,64
11584,1/27/14,64
11585,1/27/14,70
11586,1/27/14,63
11587,1/27/14,63
11588,1/27/14,63
11589,1/27/14,63
11590,1/27/14,63
11591,1/27/14,62
11592,1/27/14,68
11593,1/27/14,62
11594,1/27/14,62
11595,1/27/14,68
11596,1/27/14,62
11597,1/27/14,62
11598,1/27/14,52
11599,1/27/14,57
11600,1/27/14,52
11601,1/27/14,57
11602,1/27/14,57
11603,1/27/14,53
11604,1/27/14,57
11605,1/28/14,57
11606,1/28/14,63
11607,1/28/14,63
11608,1/28/14,63
11609,1/28/14,63
11610,1/28/14,69
11611,1/28/14,75
11612,1/28/14,83
11613,1/28/14,83
11614,1/28/14,83
11615,1/28/14,83
11616,1/28/14,83
11617,1/28/14,83
11618,1/28/14,75
11619,1/28/14,75
11620,1/28/14,69
11621,1/28/14,69
11622,1/28/14,63
11623,1/28/14,63
11624,1/28/14,53
11625,1/28/14,58
11626,1/28/14,59
11627,1/28/14,59
11628,1/28/14,59
11629,1/29/14,64
11630,1/29/14,64
11631,1/29/14,64
11632,1/29/14,64
11633,1/29/14,64
11634,1/29/14,76
11635,1/29/14,76
11636,1/29/14,76
11637,1/29/14,76
11638,1/29/14,76
11639,1/29/14,76
11640,1/29/14,76
11641,1/29/14,83
11642,1/29/14,70
11643,1/29/14,70
11644,1/29/14,70
11645,1/29/14,60
11646,1/29/14,56
11647,1/29/14,48
11648,1/29/14,41
11649,1/29/14,41
11650,1/29/14,45
11651,1/29/14,53
11652,1/29/14,50
11653,1/30/14,54
11654,1/30/14,50
11655,1/30/14,54
11656,1/30/14,
11657,1/30/14,58
11658,1/30/14,68
11659,1/30/14,68
11660,1/30/14,68
11661,1/30/14,73
11662,1/30/14,79
11663,1/30/14,79
11664,1/30/14,92
11665,1/30/14,85
11666,1/30/14,92
11667,1/30/14,100
11668,1/30/14,85
11669,1/30/14,85
11670,1/30/14,85
11671,1/30/14,67
11672,1/30/14,72
11673,1/30/14,62
11674,1/30/14,56
11675,1/30/14,
11676,1/30/14,
11677,1/31/14,
11678,1/31/14,
11679,1/31/14,
11680,1/31/14,
11681,1/31/14,74
11682,1/31/14,
11683,1/31/14,
11684,1/31/14,
11685,1/31/14,
11686,1/31/14,
11687,1/31/14,
11688,1/31/14,
11689,1/31/14,
11690,1/31/14,
11691,1/31/14,
11692,1/31/14,
11693,1/31/14,
11694,1/31/14,
11695,1/31/14,
11696,1/31/14,
11697,1/31/14,
11698,1/31/14,
11699,1/31/14,
11700,1/31/14,
11701,2/1/14,
11702,2/1/14,
11703,2/1/14,
11704,2/1/14,
11705,2/1/14,
11706,2/1/14,
11707,2/1/14,
11708,2/1/14,
11709,2/1/14,
11710,2/1/14,
11711,2/1/14,
11712,2/1/14,
11713,2/1/14,
11714,2/1/14,
11715,2/1/14,
11716,2/1/14,
11717,2/1/14,
11718,2/1/14,
11719,2/1/14,
11720,2/1/14,
11721,2/1/14,
11722,2/1/14,
11723,2/1/14,
11724,2/1/14,
11725,2/2/14,
11726,2/2/14,
11727,2/2/14,
11728,2/2/14,
11729,2/2/14,
11730,2/2/14,
11731,2/2/14,
11732,2/2/14,74
11733,2/2/14,74
11734,2/2/14,
11735,2/2/14,
11736,2/2/14,
11737,2/2/14,
11738,2/2/14,
11739,2/2/14,
11740,2/2/14,83
11741,2/2/14,
11742,2/2/14,
11743,2/2/14,
11744,2/2/14,60
11745,2/2/14,60
11746,2/2/14,51
11747,2/2/14,56
11748,2/2/14,56
11749,2/3/14,60
11750,2/3/14,65
11751,2/3/14,71
11752,2/3/14,77
11753,2/3/14,84
11754,2/3/14,91
11755,2/3/14,84
11756,2/3/14,84
11757,2/3/14,84
11758,2/3/14,91
11759,2/3/14,84
11760,2/3/14,84
11761,2/3/14,84
11762,2/3/14,77
11763,2/3/14,91
11764,2/3/14,91
11765,2/3/14,84
11766,2/3/14,72
11767,2/3/14,61
11768,2/3/14,66
11769,2/3/14,66
11770,2/3/14,56
11771,2/3/14,56
11772,2/3/14,56
11773,2/4/14,66
11774,2/4/14,66
11775,2/4/14,66
11776,2/4/14,71
11777,2/4/14,71
11778,2/4/14,77
11779,2/4/14,71
11780,2/4/14,84
11781,2/4/14,84
11782,2/4/14,84
11783,2/4/14,84
11784,2/4/14,84
11785,2/4/14,91
11786,2/4/14,84
11787,2/4/14,84
11788,2/4/14,84
11789,2/4/14,77
11790,2/4/14,71
11791,2/4/14,65
11792,2/4/14,60
11793,2/4/14,60
11794,2/4/14,55
11795,2/4/14,55
11796,2/4/14,55
11797,2/5/14,55
11798,2/5/14,55
11799,2/5/14,60
11800,2/5/14,65
11801,2/5/14,59
11802,2/5/14,64
11803,2/5/14,59
11804,2/5/14,64
11805,2/5/14,64
11806,2/5/14,59
11807,2/5/14,59
11808,2/5/14,59
11809,2/5/14,64
11810,2/5/14,64
11811,2/5/14,64
11812,2/5/14,64
11813,2/5/14,64
11814,2/5/14,64
11815,2/5/14,64
11816,2/5/14,64
11817,2/5/14,59
11818,2/5/14,65
11819,2/5/14,65
11820,2/5/14,65
11821,2/6/14,70
11822,2/6/14,70
11823,2/6/14,70
11824,2/6/14,70
11825,2/6/14,70
11826,2/6/14,76
11827,2/6/14,76
11828,2/6/14,76
11829,2/6/14,76
11830,2/6/14,69
11831,2/6/14,69
11832,2/6/14,76
11833,2/6/14,76
11834,2/6/14,76
11835,2/6/14,76
11836,2/6/14,76
11837,2/6/14,70
11838,2/6/14,64
11839,2/6/14,64
11840,2/6/14,59
11841,2/6/14,59
11842,2/6/14,59
11843,2/6/14,59
11844,2/6/14,65
11845,2/7/14,59
11846,2/7/14,64
11847,2/7/14,70
11848,2/7/14,70
11849,2/7/14,70
11850,2/7/14,70
11851,2/7/14,70
11852,2/7/14,77
11853,2/7/14,77
11854,2/7/14,70
11855,2/7/14,70
11856,2/7/14,76
11857,2/7/14,70
11858,2/7/14,76
11859,2/7/14,76
11860,2/7/14,64
11861,2/7/14,64
11862,2/7/14,54
11863,2/7/14,54
11864,2/7/14,46
11865,2/7/14,46
11866,2/7/14,43
11867,2/7/14,47
11868,2/7/14,51
11869,2/8/14,51
11870,2/8/14,60
11871,2/8/14,60
11872,2/8/14,65
11873,2/8/14,71
11874,2/8/14,71
11875,2/8/14,71
11876,2/8/14,71
11877,2/8/14,77
11878,2/8/14,77
11879,2/8/14,77
11880,2/8/14,84
11881,2/8/14,77
11882,2/8/14,83
11883,2/8/14,84
11884,2/8/14,77
11885,2/8/14,84
11886,2/8/14,71
11887,2/8/14,71
11888,2/8/14,72
11889,2/8/14,72
11890,2/8/14,72
11891,2/8/14,66
11892,2/8/14,66
11893,2/9/14,72
11894,2/9/14,78
11895,2/9/14,85
11896,2/9/14,85
11897,2/9/14,78
11898,2/9/14,78
11899,2/9/14,78
11900,2/9/14,77
11901,2/9/14,84
11902,2/9/14,84
11903,2/9/14,77
11904,2/9/14,70
11905,2/9/14,70
11906,2/9/14,77
11907,2/9/14,77
11908,2/9/14,64
11909,2/9/14,59
11910,2/9/14,59
11911,2/9/14,54
11912,2/9/14,54
11913,2/9/14,50
11914,2/9/14,55
11915,2/9/14,50
11916,2/9/14,54
11917,2/10/14,64
11918,2/10/14,59
11919,2/10/14,64
11920,2/10/14,70
11921,2/10/14,70
11922,2/10/14,76
11923,2/10/14,76
11924,2/10/14,76
11925,2/10/14,76
11926,2/10/14,76
11927,2/10/14,76
11928,2/10/14,69
11929,2/10/14,76
11930,2/10/14,76
11931,2/10/14,76
11932,2/10/14,69
11933,2/10/14,70
11934,2/10/14,64
11935,2/10/14,59
11936,2/10/14,59
11937,2/10/14,50
11938,2/10/14,55
11939,2/10/14,54
11940,2/10/14,55
11941,2/11/14,59
11942,2/11/14,64
11943,2/11/14,70
11944,2/11/14,64
11945,2/11/14,70
11946,2/11/14,70
11947,2/11/14,70
11948,2/11/14,76
11949,2/11/14,83
11950,2/11/14,83
11951,2/11/14,83
11952,2/11/14,83
11953,2/11/14,83
11954,2/11/14,83
11955,2/11/14,76
11956,2/11/14,83
11957,2/11/14,77
11958,2/11/14,65
11959,2/11/14,60
11960,2/11/14,60
11961,2/11/14,55
11962,2/11/14,55
11963,2/11/14,60
11964,2/11/14,56
11965,2/12/14,65
11966,2/12/14,65
11967,2/12/14,66
11968,2/12/14,66
