id,Date,Minneapolis
285,10/13/12,1030
286,10/13/12,1030
287,10/13/12,1030
288,10/13/12,1031
289,10/13/12,1031
290,10/13/12,1031
291,10/13/12,1031
292,10/13/12,1030
293,10/13/12,1029
294,10/13/12,1028
295,10/13/12,1027
296,10/13/12,1026
297,10/13/12,1025
298,10/13/12,1024
299,10/13/12,1023
300,10/14/12,1022
301,10/14/12,1020
302,10/14/12,1020
303,10/14/12,1019
304,10/14/12,1018
305,10/14/12,1018
306,10/14/12,1016
307,10/14/12,1015
308,10/14/12,1014
309,10/14/12,1013
310,10/14/12,1012
311,10/14/12,1011
312,10/14/12,1011
313,10/14/12,1009
314,10/14/12,1009
315,10/14/12,1008
316,10/14/12,1008
317,10/14/12,1008
318,10/14/12,1007
319,10/14/12,1005
320,10/14/12,1005
321,10/14/12,1005
322,10/14/12,1005
323,10/14/12,1006
324,10/15/12,1006
325,10/15/12,1007
326,10/15/12,1007
327,10/15/12,1007
328,10/15/12,1008
329,10/15/12,1007
330,10/15/12,1007
331,10/15/12,1007
332,10/15/12,1007
333,10/15/12,1007
334,10/15/12,1007
335,10/15/12,1007
336,10/15/12,1007
337,10/15/12,1007
338,10/15/12,1008
339,10/15/12,1008
340,10/15/12,1009
341,10/15/12,1008
342,10/15/12,1008
343,10/15/12,1009
344,10/15/12,1009
345,10/15/12,1008
346,10/15/12,1009
347,10/15/12,1009
348,10/16/12,1010
349,10/16/12,1011
350,10/16/12,1011
351,10/16/12,1011
352,10/16/12,1011
353,10/16/12,1012
354,10/16/12,1012
355,10/16/12,1013
356,10/16/12,1013
357,10/16/12,1013
358,10/16/12,1013
359,10/16/12,1013
360,10/16/12,1013
361,10/16/12,1014
362,10/16/12,1015
363,10/16/12,1015
364,10/16/12,1015
365,10/16/12,1015
366,10/16/12,1014
367,10/16/12,1013
368,10/16/12,1012
369,10/16/12,1011
370,10/16/12,1011
371,10/16/12,1011
372,10/17/12,1010
373,10/17/12,1010
374,10/17/12,1009
375,10/17/12,1009
376,10/17/12,1008
377,10/17/12,1007
378,10/17/12,1006
379,10/17/12,1006
380,10/17/12,1005
381,10/17/12,1004
382,10/17/12,1003
383,10/17/12,1004
384,10/17/12,1003
385,10/17/12,1002
386,10/17/12,1002
387,10/17/12,1001
388,10/17/12,1001
389,10/17/12,1000
390,10/17/12,999
391,10/17/12,998
392,10/17/12,997
393,10/17/12,997
394,10/17/12,997
395,10/17/12,996
396,10/18/12,997
397,10/18/12,996
398,10/18/12,996
399,10/18/12,996
400,10/18/12,996
401,10/18/12,995
402,10/18/12,994
403,10/18/12,994
404,10/18/12,993
405,10/18/12,993
406,10/18/12,992
407,10/18/12,990
408,10/18/12,989
409,10/18/12,987
410,10/18/12,988
411,10/18/12,987
412,10/18/12,987
413,10/18/12,988
414,10/18/12,989
415,10/18/12,990
416,10/18/12,990
417,10/18/12,990
418,10/18/12,991
419,10/18/12,991
420,10/19/12,992
421,10/19/12,992
422,10/19/12,992
423,10/19/12,992
424,10/19/12,992
425,10/19/12,991
426,10/19/12,991
427,10/19/12,990
428,10/19/12,990
429,10/19/12,989
430,10/19/12,989
431,10/19/12,988
432,10/19/12,988
433,10/19/12,988
434,10/19/12,988
435,10/19/12,988
436,10/19/12,988
437,10/19/12,989
438,10/19/12,989
439,10/19/12,990
440,10/19/12,991
441,10/19/12,992
442,10/19/12,992
443,10/19/12,993
444,10/20/12,993
445,10/20/12,994
446,10/20/12,994
447,10/20/12,995
448,10/20/12,995
449,10/20/12,995
450,10/20/12,996
451,10/20/12,997
452,10/20/12,997
453,10/20/12,998
454,10/20/12,998
455,10/20/12,999
456,10/20/12,999
457,10/20/12,1000
458,10/20/12,1000
459,10/20/12,1001
460,10/20/12,1002
461,10/20/12,1002
462,10/20/12,1003
463,10/20/12,1003
464,10/20/12,1003
465,10/20/12,1004
466,10/20/12,1004
467,10/20/12,1005
468,10/21/12,1005
469,10/21/12,1006
470,10/21/12,1006
471,10/21/12,1007
472,10/21/12,1007
473,10/21/12,1007
474,10/21/12,1007
475,10/21/12,1007
476,10/21/12,1007
477,10/21/12,1007
478,10/21/12,1007
479,10/21/12,1007
480,10/21/12,1007
481,10/21/12,1008
482,10/21/12,1008
483,10/21/12,1008
484,10/21/12,1008
485,10/21/12,1008
486,10/21/12,1008
487,10/21/12,1008
488,10/21/12,1008
489,10/21/12,1008
490,10/21/12,1008
491,10/21/12,1009
492,10/22/12,1009
493,10/22/12,1009
494,10/22/12,1009
495,10/22/12,1010
496,10/22/12,1010
497,10/22/12,1010
498,10/22/12,1010
499,10/22/12,1010
500,10/22/12,1011
501,10/22/12,1010
502,10/22/12,1010
503,10/22/12,1010
504,10/22/12,1004
505,10/22/12,999
506,10/22/12,994
507,10/22/12,989
508,10/22/12,1009
509,10/22/12,1009
510,10/22/12,1009
511,10/22/12,1008
512,10/22/12,1008
513,10/22/12,1008
514,10/22/12,1008
515,10/22/12,1009
516,10/23/12,1009
517,10/23/12,1010
518,10/23/12,1011
519,10/23/12,1012
520,10/23/12,1012
521,10/23/12,1012
522,10/23/12,1012
523,10/23/12,1012
524,10/23/12,1012
525,10/23/12,1012
526,10/23/12,1012
527,10/23/12,1013
528,10/23/12,1013
529,10/23/12,1013
530,10/23/12,1014
531,10/23/12,1014
532,10/23/12,1014
533,10/23/12,1014
534,10/23/12,1015
535,10/23/12,1014
536,10/23/12,1014
537,10/23/12,1012
538,10/23/12,1012
539,10/23/12,1013
540,10/24/12,1013
541,10/24/12,1013
542,10/24/12,1013
543,10/24/12,1013
544,10/24/12,1012
545,10/24/12,1012
546,10/24/12,1011
547,10/24/12,1011
548,10/24/12,1010
549,10/24/12,1009
550,10/24/12,1009
551,10/24/12,1008
552,10/24/12,1008
553,10/24/12,1008
554,10/24/12,1008
555,10/24/12,1008
556,10/24/12,1008
557,10/24/12,1007
558,10/24/12,1007
559,10/24/12,1006
560,10/24/12,1005
561,10/24/12,1005
562,10/24/12,1006
563,10/24/12,1006
564,10/25/12,1007
565,10/25/12,1007
566,10/25/12,1007
567,10/25/12,1008
568,10/25/12,1009
569,10/25/12,1009
570,10/25/12,1009
571,10/25/12,1009
572,10/25/12,1009
573,10/25/12,1009
574,10/25/12,1010
575,10/25/12,1010
576,10/25/12,1011
577,10/25/12,1011
578,10/25/12,1011
579,10/25/12,1011
580,10/25/12,1009
581,10/25/12,1010
582,10/25/12,1011
583,10/25/12,1008
584,10/25/12,1007
585,10/25/12,1007
586,10/25/12,1007
587,10/25/12,1008
588,10/26/12,1008
589,10/26/12,1008
590,10/26/12,1008
591,10/26/12,1008
592,10/26/12,1008
593,10/26/12,1007
594,10/26/12,1008
595,10/26/12,1007
596,10/26/12,1006
597,10/26/12,1005
598,10/26/12,1005
599,10/26/12,1006
600,10/26/12,1005
601,10/26/12,1005
602,10/26/12,1007
603,10/26/12,1008
604,10/26/12,1009
605,10/26/12,1010
606,10/26/12,1011
607,10/26/12,1012
608,10/26/12,1013
609,10/26/12,1014
610,10/26/12,1015
611,10/26/12,1016
612,10/27/12,1017
613,10/27/12,1018
614,10/27/12,1019
615,10/27/12,1020
616,10/27/12,1020
617,10/27/12,1021
618,10/27/12,1022
619,10/27/12,1022
620,10/27/12,1023
621,10/27/12,1023
622,10/27/12,1023
623,10/27/12,1024
624,10/27/12,1025
625,10/27/12,1026
626,10/27/12,1027
627,10/27/12,1026
628,10/27/12,1028
629,10/27/12,1028
630,10/27/12,1028
631,10/27/12,1027
632,10/27/12,1027
633,10/27/12,1027
634,10/27/12,1027
635,10/27/12,1027
636,10/28/12,1027
637,10/28/12,1027
638,10/28/12,1027
639,10/28/12,1028
640,10/28/12,1028
641,10/28/12,1028
642,10/28/12,1027
643,10/28/12,1027
644,10/28/12,1027
645,10/28/12,1027
646,10/28/12,1027
647,10/28/12,1027
648,10/28/12,1028
649,10/28/12,1028
650,10/28/12,1028
651,10/28/12,1028
652,10/28/12,1028
653,10/28/12,1028
654,10/28/12,1028
655,10/28/12,1027
656,10/28/12,1026
657,10/28/12,1026
658,10/28/12,1026
659,10/28/12,1026
660,10/29/12,1026
661,10/29/12,1027
662,10/29/12,1027
663,10/29/12,1027
664,10/29/12,1027
665,10/29/12,1027
666,10/29/12,1027
667,10/29/12,1027
668,10/29/12,1027
669,10/29/12,1027
670,10/29/12,1027
671,10/29/12,1027
672,10/29/12,1027
673,10/29/12,1027
674,10/29/12,1028
675,10/29/12,1028
676,10/29/12,1028
677,10/29/12,1027
678,10/29/12,1027
679,10/29/12,1026
680,10/29/12,1026
681,10/29/12,1025
682,10/29/12,1025
683,10/29/12,1025
684,10/30/12,1025
685,10/30/12,1026
686,10/30/12,1026
687,10/30/12,1026
688,10/30/12,1026
689,10/30/12,1026
690,10/30/12,1026
691,10/30/12,1026
692,10/30/12,1027
693,10/30/12,1027
694,10/30/12,1026
695,10/30/12,1026
696,10/30/12,1026
697,10/30/12,1026
698,10/30/12,1027
699,10/30/12,1027
700,10/30/12,1027
701,10/30/12,1027
702,10/30/12,1027
703,10/30/12,1026
704,10/30/12,1025
705,10/30/12,1025
706,10/30/12,1025
707,10/30/12,1025
708,10/31/12,1025
709,10/31/12,1025
710,10/31/12,1025
711,10/31/12,1024
712,10/31/12,1024
713,10/31/12,1024
714,10/31/12,1024
715,10/31/12,1024
716,10/31/12,1024
717,10/31/12,1023
718,10/31/12,1023
719,10/31/12,1023
720,10/31/12,1023
721,10/31/12,1023
722,10/31/12,1023
723,10/31/12,1023
724,10/31/12,1023
725,10/31/12,1022
726,10/31/12,1021
727,10/31/12,1020
728,10/31/12,1019
729,10/31/12,1019
730,10/31/12,1019
731,10/31/12,1019
732,11/1/12,1019
733,11/1/12,1019
734,11/1/12,1019
735,11/1/12,1019
736,11/1/12,1019
737,11/1/12,1018
738,11/1/12,1018
739,11/1/12,1018
740,11/1/12,1018
741,11/1/12,1018
742,11/1/12,1018
743,11/1/12,1018
744,11/1/12,1017
745,11/1/12,1017
746,11/1/12,1018
747,11/1/12,1018
748,11/1/12,1017
749,11/1/12,1017
750,11/1/12,1016
751,11/1/12,1016
752,11/1/12,1015
753,11/1/12,1015
754,11/1/12,1014
755,11/1/12,1014
756,11/2/12,1014
757,11/2/12,1014
758,11/2/12,1014
759,11/2/12,1014
760,11/2/12,1014
761,11/2/12,1014
762,11/2/12,1013
763,11/2/12,1013
764,11/2/12,1013
765,11/2/12,1013
766,11/2/12,1013
767,11/2/12,1014
768,11/2/12,1014
769,11/2/12,1015
770,11/2/12,1015
771,11/2/12,1016
772,11/2/12,1016
773,11/2/12,1016
774,11/2/12,1016
775,11/2/12,1016
776,11/2/12,1015
777,11/2/12,1015
778,11/2/12,1015
779,11/2/12,1016
780,11/3/12,1016
781,11/3/12,1017
782,11/3/12,1017
783,11/3/12,1017
784,11/3/12,1018
785,11/3/12,1018
786,11/3/12,1018
787,11/3/12,1019
788,11/3/12,1019
789,11/3/12,1019
790,11/3/12,1019
791,11/3/12,1019
792,11/3/12,1020
793,11/3/12,1020
794,11/3/12,1021
795,11/3/12,1021
796,11/3/12,1021
797,11/3/12,1021
798,11/3/12,1021
799,11/3/12,1021
800,11/3/12,1021
801,11/3/12,1020
802,11/3/12,1020
803,11/3/12,1020
804,11/4/12,1020
805,11/4/12,1020
806,11/4/12,1021
807,11/4/12,1021
808,11/4/12,1021
809,11/4/12,1021
810,11/4/12,1022
811,11/4/12,1022
812,11/4/12,1021
813,11/4/12,1021
814,11/4/12,1021
815,11/4/12,1022
816,11/4/12,1022
817,11/4/12,1022
818,11/4/12,1023
819,11/4/12,1023
820,11/4/12,1023
821,11/4/12,1023
822,11/4/12,1023
823,11/4/12,1023
824,11/4/12,1023
825,11/4/12,1023
826,11/4/12,1023
827,11/4/12,1022
828,11/5/12,1023
829,11/5/12,1023
830,11/5/12,1023
831,11/5/12,1023
832,11/5/12,1023
833,11/5/12,1023
834,11/5/12,1023
835,11/5/12,1023
836,11/5/12,1023
837,11/5/12,1023
838,11/5/12,1023
839,11/5/12,1023
840,11/5/12,1023
841,11/5/12,1023
842,11/5/12,1023
843,11/5/12,1023
844,11/5/12,1023
845,11/5/12,1023
846,11/5/12,1022
847,11/5/12,1022
848,11/5/12,1020
849,11/5/12,1009
850,11/5/12,998
851,11/5/12,998
852,11/6/12,1019
853,11/6/12,1008
854,11/6/12,998
855,11/6/12,998
856,11/6/12,998
857,11/6/12,998
858,11/6/12,998
859,11/6/12,1000
860,11/6/12,1000
861,11/6/12,1000
862,11/6/12,1000
863,11/6/12,1000
864,11/6/12,1000
865,11/6/12,1002
866,11/6/12,1002
867,11/6/12,1002
868,11/6/12,1002
869,11/6/12,1012
870,11/6/12,1022
871,11/6/12,1021
872,11/6/12,1021
873,11/6/12,1020
874,11/6/12,1020
875,11/6/12,1019
876,11/7/12,1019
877,11/7/12,1018
878,11/7/12,1018
879,11/7/12,1017
880,11/7/12,1016
881,11/7/12,1015
882,11/7/12,1014
883,11/7/12,1013
884,11/7/12,1012
885,11/7/12,1011
886,11/7/12,1010
887,11/7/12,1009
888,11/7/12,1008
889,11/7/12,1008
890,11/7/12,1008
891,11/7/12,1008
892,11/7/12,1009
893,11/7/12,1009
894,11/7/12,1009
895,11/7/12,1009
896,11/7/12,1009
897,11/7/12,1009
898,11/7/12,1010
899,11/7/12,1011
900,11/8/12,1011
901,11/8/12,1012
902,11/8/12,1013
903,11/8/12,1013
904,11/8/12,1014
905,11/8/12,1014
906,11/8/12,1015
907,11/8/12,1016
908,11/8/12,1016
909,11/8/12,1017
910,11/8/12,1017
911,11/8/12,1018
912,11/8/12,1018
913,11/8/12,1019
914,11/8/12,1019
915,11/8/12,1020
916,11/8/12,1020
917,11/8/12,1020
918,11/8/12,1020
919,11/8/12,1019
920,11/8/12,1018
921,11/8/12,1018
922,11/8/12,1018
923,11/8/12,1018
924,11/9/12,1018
925,11/9/12,1018
926,11/9/12,1018
927,11/9/12,1018
928,11/9/12,1018
929,11/9/12,1018
930,11/9/12,1018
931,11/9/12,1018
932,11/9/12,1018
933,11/9/12,1017
934,11/9/12,1016
935,11/9/12,1016
936,11/9/12,1015
937,11/9/12,1015
938,11/9/12,1014
939,11/9/12,1015
940,11/9/12,1014
941,11/9/12,1014
942,11/9/12,1014
943,11/9/12,1013
944,11/9/12,1013
945,11/9/12,1013
946,11/9/12,1014
947,11/9/12,1014
948,11/10/12,1015
949,11/10/12,1015
950,11/10/12,1015
951,11/10/12,1016
952,11/10/12,1016
953,11/10/12,1016
954,11/10/12,1017
955,11/10/12,1016
956,11/10/12,1016
957,11/10/12,1016
958,11/10/12,1016
959,11/10/12,1017
960,11/10/12,1017
961,11/10/12,1017
962,11/10/12,1017
963,11/10/12,1018
964,11/10/12,1017
965,11/10/12,1017
966,11/10/12,1016
967,11/10/12,1015
968,11/10/12,1014
969,11/10/12,1015
970,11/10/12,1014
971,11/10/12,1014
972,11/11/12,1014
973,11/11/12,1014
974,11/11/12,1014
975,11/11/12,1015
976,11/11/12,1015
977,11/11/12,1014
978,11/11/12,1013
979,11/11/12,1012
980,11/11/12,1012
981,11/11/12,1010
982,11/11/12,1009
983,11/11/12,1008
984,11/11/12,1008
985,11/11/12,1007
986,11/11/12,1006
987,11/11/12,1007
988,11/11/12,1004
989,11/11/12,1003
990,11/11/12,1002
991,11/11/12,1001
992,11/11/12,1000
993,11/11/12,999
994,11/11/12,999
995,11/11/12,999
996,11/12/12,999
997,11/12/12,1000
998,11/12/12,998
999,11/12/12,997
1000,11/12/12,988
1001,11/12/12,979
1002,11/12/12,979
1003,11/12/12,980
1004,11/12/12,980
1005,11/12/12,980
1006,11/12/12,980
1007,11/12/12,980
1008,11/12/12,980
1009,11/12/12,986
1010,11/12/12,986
1011,11/12/12,986
1012,11/12/12,1007
1013,11/12/12,1009
1014,11/12/12,1008
1015,11/12/12,1008
1016,11/12/12,1008
1017,11/12/12,1009
1018,11/12/12,1009
1019,11/12/12,1010
1020,11/13/12,1011
1021,11/13/12,1012
1022,11/13/12,1012
1023,11/13/12,1012
1024,11/13/12,1013
1025,11/13/12,1014
1026,11/13/12,1014
1027,11/13/12,1014
1028,11/13/12,1014
1029,11/13/12,1014
1030,11/13/12,1014
1031,11/13/12,1015
1032,11/13/12,1014
1033,11/13/12,1015
1034,11/13/12,1015
1035,11/13/12,1015
1036,11/13/12,1016
1037,11/13/12,1016
1038,11/13/12,1016
1039,11/13/12,1017
1040,11/13/12,1018
1041,11/13/12,1019
1042,11/13/12,1020
1043,11/13/12,1021
1044,11/14/12,1022
1045,11/14/12,1023
1046,11/14/12,1023
1047,11/14/12,1024
1048,11/14/12,1025
1049,11/14/12,1025
1050,11/14/12,1026
1051,11/14/12,1026
1052,11/14/12,1026
1053,11/14/12,1027
1054,11/14/12,1027
1055,11/14/12,1027
1056,11/14/12,1028
1057,11/14/12,1028
1058,11/14/12,1028
1059,11/14/12,1028
1060,11/14/12,1028
1061,11/14/12,1027
1062,11/14/12,1026
1063,11/14/12,1026
1064,11/14/12,1025
1065,11/14/12,1025
1066,11/14/12,1025
1067,11/14/12,1026
1068,11/15/12,1025
1069,11/15/12,1026
1070,11/15/12,1025
1071,11/15/12,1025
1072,11/15/12,1025
1073,11/15/12,1026
1074,11/15/12,1025
1075,11/15/12,1025
1076,11/15/12,1025
1077,11/15/12,1024
1078,11/15/12,1025
1079,11/15/12,1025
1080,11/15/12,1025
1081,11/15/12,1025
1082,11/15/12,1025
1083,11/15/12,1025
1084,11/15/12,1025
1085,11/15/12,1024
1086,11/15/12,1024
1087,11/15/12,1023
1088,11/15/12,1023
1089,11/15/12,1023
1090,11/15/12,1023
1091,11/15/12,1022
1092,11/16/12,1022
1093,11/16/12,1022
1094,11/16/12,1022
1095,11/16/12,1020
1096,11/16/12,1010
1097,11/16/12,1001
1098,11/16/12,1001
1099,11/16/12,999
1100,11/16/12,999
1101,11/16/12,999
1102,11/16/12,999
1103,11/16/12,999
1104,11/16/12,999
1105,11/16/12,1001
1106,11/16/12,1001
1107,11/16/12,1001
1108,11/16/12,1001
1109,11/16/12,1001
1110,11/16/12,1001
1111,11/16/12,1001
1112,11/16/12,1005
1113,11/16/12,1005
1114,11/16/12,1005
1115,11/16/12,1005
1116,11/17/12,1005
1117,11/17/12,1005
1118,11/17/12,1005
1119,11/17/12,1005
1120,11/17/12,1005
1121,11/17/12,1005
1122,11/17/12,1005
1123,11/17/12,1010
1124,11/17/12,1010
1125,11/17/12,1010
1126,11/17/12,1010
1127,11/17/12,1032
1128,11/17/12,1032
1129,11/17/12,1032
1130,11/17/12,1032
1131,11/17/12,1032
1132,11/17/12,1032
1133,11/17/12,1033
1134,11/17/12,1031
1135,11/17/12,1031
1136,11/17/12,1030
1137,11/17/12,1029
1138,11/17/12,1029
1139,11/17/12,1028
1140,11/18/12,1028
1141,11/18/12,1028
1142,11/18/12,1027
1143,11/18/12,1027
1144,11/18/12,1027
1145,11/18/12,1027
1146,11/18/12,1027
1147,11/18/12,1027
1148,11/18/12,1027
1149,11/18/12,1026
1150,11/18/12,1026
1151,11/18/12,1026
1152,11/18/12,1026
1153,11/18/12,1025
1154,11/18/12,1026
1155,11/18/12,1026
1156,11/18/12,1026
1157,11/18/12,1026
1158,11/18/12,1025
1159,11/18/12,1024
1160,11/18/12,1024
1161,11/18/12,1024
1162,11/18/12,1023
1163,11/18/12,1023
1164,11/19/12,1023
1165,11/19/12,1023
1166,11/19/12,1023
1167,11/19/12,1024
1168,11/19/12,1024
1169,11/19/12,1023
1170,11/19/12,1023
1171,11/19/12,1023
1172,11/19/12,1023
1173,11/19/12,1022
1174,11/19/12,1021
1175,11/19/12,1021
1176,11/19/12,1021
1177,11/19/12,1021
1178,11/19/12,1021
1179,11/19/12,1021
1180,11/19/12,1021
1181,11/19/12,1021
1182,11/19/12,1020
1183,11/19/12,1019
1184,11/19/12,1019
1185,11/19/12,1018
1186,11/19/12,1019
1187,11/19/12,1019
1188,11/20/12,1019
1189,11/20/12,1019
1190,11/20/12,1019
1191,11/20/12,1020
1192,11/20/12,1020
1193,11/20/12,1020
1194,11/20/12,1019
1195,11/20/12,1019
1196,11/20/12,1019
1197,11/20/12,1018
1198,11/20/12,1018
1199,11/20/12,1018
1200,11/20/12,1018
1201,11/20/12,1018
1202,11/20/12,1018
1203,11/20/12,1018
1204,11/20/12,1017
1205,11/20/12,1017
1206,11/20/12,1017
1207,11/20/12,1017
1208,11/20/12,1016
1209,11/20/12,1016
1210,11/20/12,1016
1211,11/20/12,1017
1212,11/21/12,1017
1213,11/21/12,1017
1214,11/21/12,1018
1215,11/21/12,1018
1216,11/21/12,1017
1217,11/21/12,1018
1218,11/21/12,1018
1219,11/21/12,1018
1220,11/21/12,1019
1221,11/21/12,1019
1222,11/21/12,1020
1223,11/21/12,1021
1224,11/21/12,1021
1225,11/21/12,1021
1226,11/21/12,1021
1227,11/21/12,1021
1228,11/21/12,1021
1229,11/21/12,1022
1230,11/21/12,1021
1231,11/21/12,1021
1232,11/21/12,1020
1233,11/21/12,1020
1234,11/21/12,1020
1235,11/21/12,1020
1236,11/22/12,1020
1237,11/22/12,1019
1238,11/22/12,1019
1239,11/22/12,1019
1240,11/22/12,1018
1241,11/22/12,1018
1242,11/22/12,1018
1243,11/22/12,1017
1244,11/22/12,1016
1245,11/22/12,1016
1246,11/22/12,1015
1247,11/22/12,1015
1248,11/22/12,1015
1249,11/22/12,1015
1250,11/22/12,1015
1251,11/22/12,1015
1252,11/22/12,1014
1253,11/22/12,1014
1254,11/22/12,1013
1255,11/22/12,1013
1256,11/22/12,1012
1257,11/22/12,1011
